"project_key","branch","issue_key","rule","type","severity","status","resolution","message","component","file_path","line","effort","debt","author","assignee","tags","clean_code_attribute","security_impact","reliability_impact","maintainability_impact","creation_date","update_date","close_date"
"Tawuniya-CRM","DEV","3ea23c37-1b0e-4af6-b37c-67f705d3445a","javascript:S3358","CODE_SMELL","MAJOR","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","confusing","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3ed89594-b24e-442b-8ac8-c234fe599dc0","javascript:S2681","CODE_SMELL","MAJOR","CLOSED","FIXED","This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe","FORMATTED","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3f0da265-e306-4038-8ef3-3626abf05d5d","javascript:S1121","CODE_SMELL","MAJOR","CLOSED","FIXED","Extract the assignment of ""n"" from this expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,suspicious","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3f1ac740-d4e8-4ded-823e-f9e3865f565f","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3f0d7f95-41b7-477a-8b1f-4b28f00b7629","tsql:S1499","CODE_SMELL","MAJOR","CLOSED","FIXED","Replace the use of ""*"" with a list of the columns to select.","Tawuniya-CRM:VeriLink-IAL/Source/SQLScript/VeriLink-Insurance_SchemaScript.sql","VeriLink-IAL/Source/SQLScript/VeriLink-Insurance_SchemaScript.sql",,"30min","30min","dsedhom@tawuniya.com","david-wadih-sedhom18753","performance,sql","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3efabb52-cf5d-4f20-b43b-ecac75ca76c6","javascript:S2392","CODE_SMELL","MAJOR","CLOSED","FIXED","Consider moving declaration of 'req' as it is referenced outside current binding context.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Policy/ey_Customerservicemanagment_HIdeandshowsection.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Policy/ey_Customerservicemanagment_HIdeandshowsection.js",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","pitfall","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","ea0f179b-6a8c-4d06-8a10-2412597f4aa6","javascript:S125","CODE_SMELL","MAJOR","CLOSED","FIXED","Remove this commented out code.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimCustomerDocumentsPreview.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimCustomerDocumentsPreview.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","unused","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3e9e82b8-02af-4ff8-8457-9ebc292c64d6","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3e3500a9-64b3-46eb-b310-93130becbcfb","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3e39e9ea-6591-4e3f-bc67-04b7e3813a71","javascript:S1854","CODE_SMELL","MAJOR","CLOSED","FIXED","Remove this useless assignment to variable ""o"".","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,unused","LOGICAL","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3e2fbc85-906f-47bd-b4e9-864a12c24d35","javascript:S1871","CODE_SMELL","MAJOR","CLOSED","FIXED","This branch's code block is the same as the block for the branch on line 1201.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/indicatortile.loader.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/indicatortile.loader.js",,"10min","10min","dsedhom@tawuniya.com","david-wadih-sedhom18753","design,suspicious","DISTINCT","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3e2563e8-2dfe-4f49-9a1d-2c0b10b065dd","javascript:S125","CODE_SMELL","MAJOR","CLOSED","FIXED","Remove this commented out code.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_DisplayClaimDocumentDetails_CC.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_DisplayClaimDocumentDetails_CC.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","unused","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3e2eeafd-7ab0-4ed1-9bb8-774955dd53c1","javascript:S1121","CODE_SMELL","MAJOR","CLOSED","FIXED","Extract the assignment of ""i"" from this expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,suspicious","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","ea2e9a25-e34d-4431-9c33-b325c92ccf20","javascript:S1854","CODE_SMELL","MAJOR","CLOSED","FIXED","Remove this useless assignment to variable ""table"".","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Invoice/vrp_DisplayGeneralInvoiceDocumentDetails.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Invoice/vrp_DisplayGeneralInvoiceDocumentDetails.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,unused","LOGICAL","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3e780564-49a0-4f4b-8552-23b570462c34","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","ea166813-bf71-4816-b6a6-d4d8074bae91","javascript:S2392","CODE_SMELL","MAJOR","CLOSED","FIXED","Consider moving declaration of 'l' as it is referenced outside current binding context.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","pitfall","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3e75ad67-75ed-49e0-989b-15b503d81500","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","ea2696e8-57ed-4ba1-9b20-2dd1cf47bf73","javascript:S1854","CODE_SMELL","MAJOR","CLOSED","FIXED","Remove this useless assignment to variable ""docID"".","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimCustomerDocumentSend.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimCustomerDocumentSend.html",,"1min","1min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,unused","LOGICAL","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","ea168a0d-7cdf-4fd9-99aa-6053204b2ef7","javascript:S1121","CODE_SMELL","MAJOR","CLOSED","FIXED","Extract the assignment of ""n"" from this expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,suspicious","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3bf89310-73c7-4466-811f-6638b8917ca8","javascript:S1121","CODE_SMELL","MAJOR","CLOSED","FIXED","Extract the assignment of ""r"" from this expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,suspicious","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3c178ff6-6557-4c62-983c-918b3b5e4924","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3bce06b1-87b7-4ee9-96f0-7d9bcd55a9e3","javascript:S2392","CODE_SMELL","MAJOR","CLOSED","FIXED","Consider moving declaration of 'p' as it is referenced outside current binding context.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","pitfall","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3bb6aded-5ab0-4a06-8107-e345762f78d2","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3bcd32b8-cbca-40bb-b7d3-3d4fb62acf35","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3c2c2021-3863-4e26-af4e-be5a0cd29aff","javascript:S2814","CODE_SMELL","MAJOR","CLOSED","FIXED","'Preview' is already defined.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_CustomerDocumentsPreview.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_CustomerDocumentsPreview.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","confusing","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3c66e598-1875-4848-84e3-009ab8efa0bc","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","eab01622-ebd4-4a90-96f8-a877f1be680b","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3c4bb61c-e3ef-45c6-bbe3-e77987160589","javascript:S2681","CODE_SMELL","MAJOR","CLOSED","FIXED","This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe","FORMATTED","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3c3cdb2a-c453-402d-a38e-e459cceaa920","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3c4b6def-b282-4658-a599-cbb8cf266b4e","tsql:S1542","CODE_SMELL","MAJOR","CLOSED","FIXED","Rename procedure ""sp_DeleteManualRecoveryOperations"" to match the regular expression ""(?i)(?!sp_).*"".","Tawuniya-CRM:VeriLink-IAL/Source/SQLScript/VeriLink-Insurance_SchemaScript.sql","VeriLink-IAL/Source/SQLScript/VeriLink-Insurance_SchemaScript.sql",,"10min","10min","dsedhom@tawuniya.com","david-wadih-sedhom18753","convention","IDENTIFIABLE","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3b9e34c5-349e-4184-b13f-733de5da7989","javascript:S2681","CODE_SMELL","MAJOR","CLOSED","FIXED","This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe","FORMATTED","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3b34be5b-5cfb-4abc-b346-299767e11f95","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3b3e244f-bf96-4b3b-b9a7-012f7cbcc593","javascript:S2814","CODE_SMELL","MAJOR","CLOSED","FIXED","'req' is already defined.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_CustomerDocumentsPreview.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_CustomerDocumentsPreview.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","confusing","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","eb054df9-ffd2-4b92-acbf-c9b91cc874e4","javascript:S2392","CODE_SMELL","MAJOR","CLOSED","FIXED","Consider moving declaration of 'MobilePhone' as it is referenced outside current binding context.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_CustomerDocumentsPreview.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_CustomerDocumentsPreview.html",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","pitfall","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3b11ae3d-9fd6-480d-8a3f-b2a183c822c9","javascript:S2814","CODE_SMELL","MAJOR","CLOSED","FIXED","'name' is already defined.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimCustomerDocumentSend.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimCustomerDocumentSend.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","confusing","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3b1ef311-2428-46e8-96ec-2e225a9ce85d","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3b4bd806-80a3-4378-9d04-33610fe8b653","javascript:S1121","CODE_SMELL","MAJOR","CLOSED","FIXED","Extract the assignment of ""e"" from this expression.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","cwe,suspicious","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","3b96616d-b758-4542-affc-bcbf92251d79","javascript:S2392","CODE_SMELL","MAJOR","CLOSED","FIXED","Consider moving declaration of 'name' as it is referenced outside current binding context.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimCustomerDocumentSend.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimCustomerDocumentSend.html",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","pitfall","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3b9bc58e-89bc-460f-a241-b8ad9c7c7a79","javascript:S878","CODE_SMELL","MAJOR","CLOSED","FIXED","Unexpected use of comma operator.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","MEDIUM","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
